Step_Frequency (steps/sec),Foot_Pressure (N),Stride_Length (m),User_Weight (kg),Displacement_Force (N),Energy_Output (mA)
1.9319369912069086,318.5886904379418,0.8636202074744858,70.27492867321193,415.91422867250117,0.6051717704057272
1.3623359721735113,151.53519740919043,0.7438463727123925,74.16330514692105,599.9590937859875,0.7269005095727439
1.2168163462526245,250.57289772518635,0.6481144679256999,76.4025620101941,596.8539784495765,0.1835713251191025
1.056572124581548,265.7185823807806,1.107598113764729,62.693898477100575,349.1888476785341,0.7487303469515291
1.1214505413389626,331.0954795839714,1.2233603608996315,80.47451884478221,422.75235843847827,0.3594080653767967
1.9750634122726631,205.6199255980667,1.2862101331422435,55.94601749303176,345.59650466651897,0.4801587725949704
1.1647681278857291,341.5067552488997,1.179446265161613,81.26540816547754,270.98086525317,0.8875755042990355
1.973367108511526,417.38739416770085,1.317560705518559,64.90386602795601,275.25465882876796,0.9453262986118197
1.1962579839345047,298.5129192573274,1.3862452091731299,67.95003018255079,316.0704059441966,0.7731916027531612
1.0777021587062743,242.8781102262104,1.3693343743311113,75.32489655970404,263.44691582986246,0.7722359453252913
1.0200370194822168,369.0865947815579,1.0737842267540338,76.36579877987592,440.42884282433704,0.7496426060102175
1.2942254063287963,161.6015611841108,0.7793600026013572,69.74041301142974,278.80877966678383,0.6338648186661754
1.0841677382420327,286.3349803105792,0.6850843459794627,87.82646315841555,631.3351262312408,0.21163727676004912
1.6363255565924637,361.0360971632056,1.395139998485135,85.04138982401146,570.436889828567,0.5966574808766939
1.0877260824367743,284.337126479409,0.8467121851484465,62.87627955771249,602.6392794324798,0.07546146497436688
1.802476213997443,288.1725704390111,0.6271768474039333,75.61185678885579,527.8660531852611,0.050092718115527804
1.8008135101858003,489.3186650548813,0.9128368771261979,80.23447525922879,548.7447993284383,0.8412357265282483
1.1426316488576793,523.5967148780658,1.1984797882005362,62.59302538668155,301.0345152002078,0.5497228126246058
1.7042481565841956,480.9570589394635,1.3126399891945775,55.64576486956474,276.17544184005175,0.036060006065977465
1.829055051175344,189.54698003139566,0.9820510773133195,89.146158916292,695.1463504887074,0.2872644697605949
1.5081594127245759,265.8969777523985,0.8352231320982131,88.5421945302059,417.82721273986044,0.6892784206535505
1.2395988930368658,434.5177466766659,1.2227233611954134,66.21216921532628,273.0715086573935,0.9405699598369145
1.329160624055215,539.7571180010632,1.0030146819928145,63.36901896233878,321.84069642886993,0.8472214960490545
1.743474638041738,246.91261938803225,0.6688236729583945,60.41151407408452,643.3926986124271,0.45622180426984904
1.151980956796177,509.2841916357202,1.3101997651053319,79.05010126449224,342.6094044822098,0.2998587132746892
1.2013548012514328,445.6059948652273,1.1246456373019829,81.43520851164409,460.16893207216117,0.3239173150229553
0.9929412035094209,543.3801465518129,0.6294496948374785,69.71408086749616,550.363383699158,0.738952524068087
1.278862883615603,187.43419269669363,0.6072453912348775,63.4983294613689,684.6404966826656,0.8083416424216315
0.9038181586993832,307.89829927721496,0.6701772588612629,70.70533239618032,256.34162447005826,0.37816044746142485
1.1852413291869337,341.2460009338002,1.2575643134169634,73.07257732369297,469.412183499144,0.6304023585843427
1.2481752571374285,418.8330500978313,0.98504615315222,74.01913554074422,698.2143281515501,0.7507027469580422
1.1065749589089586,411.5888145100516,0.8682409562445631,70.51786089143599,304.77491040666234,0.8487911952155397
0.9216297429619859,512.5381378856923,0.7994347299007823,55.130681194154334,305.6726366161986,0.648101842237818
1.426000691073866,485.4692490353327,1.0054863872306004,71.51222244567387,289.1690420436382,0.8670104104857007
1.838097403706565,172.14906756647184,0.6664321798546148,67.15451612244934,478.5298167766068,0.2959185735237279
1.2027736949605645,344.61604920395484,1.093744368024732,74.47966991407418,406.7850388602516,0.7048032771479781
1.0841618857041664,312.82449208763984,0.9044219105956629,57.42825048006859,572.3143253708722,0.41401531499812155
1.1420458612286042,548.8578346101499,1.2867520262443977,85.7716241252623,507.08349869005156,0.9300644859929575
1.834264617565084,320.9032776977965,1.2035414833581137,85.64043552878684,511.3779982411559,0.23440105226754193
1.4333691075293573,423.04765600107453,0.6146929404592184,74.74404014782851,479.97658239627367,0.7916134508465746
0.9569484215249298,263.77177325355626,0.7331984507035432,80.79918848706536,696.429206970513,0.933024112666577
1.651065978866555,395.85158236695077,0.9792276111607539,70.32663092150963,492.5720675773876,0.6887934016075876
0.9852427198801395,232.65323544737333,1.1269442121278508,75.66049455022606,282.5633621517893,0.7932313137702293
0.872293283530684,391.4426622598447,1.1721007596768445,76.6185963304957,394.9875871497675,0.8884339561039001
1.1068218517975008,497.2760954351924,1.252994610374817,67.38610044319664,601.3048258524714,0.3233385629513995
1.0017082154201191,157.69511657835486,0.6393748917280685,88.63052606543462,532.8048384181791,0.14202827175217447
1.5259969692496016,351.8345638157384,0.6147865600105812,76.09112936756698,557.7764848208524,0.9377706899840436
1.3814796888080503,542.9482497425591,1.080404586644585,89.66860306767234,664.8128032487921,0.05675407680416472
1.6688774605914407,213.70500897932803,1.1790615577555636,70.13297688483115,449.7011295076569,0.4949172863120571
1.413885260312295,223.36493121955536,1.2293568979529135,56.13122686556291,258.78492268660324,0.3360151154597177
1.3028071222512652,338.3294884406172,0.7245724676576268,65.58529440638183,695.5405015796678,0.5635017193266163
1.4314624285252917,498.3972721307637,1.37498881373485,77.77757062720028,454.5599941454601,0.9895319553583711
1.3213833357053333,375.1038437748457,0.7835432705557078,86.86202242484092,293.92523125184204,0.06481392002161535
0.8445042726968475,353.48345782823367,0.8002643039606643,76.53074854695843,496.8628466465499,0.7742234680027286
1.616838935595488,184.70282364184845,0.7234312315739105,71.51172828880594,515.5914290429489,0.04407451952922062
1.9545563914573465,534.7944058298724,0.6345979544448976,57.826006364878765,503.95003756584276,0.2760149913798278
1.3064402684432557,288.8463725918797,1.2477792998431043,60.06647370519788,684.2130689612774,0.7114407924101305
1.308479580521656,250.72286085902505,0.604514829534918,56.87142828782076,393.8359447274586,0.28933139833049554
0.8549226543646959,314.69757789722064,0.9710238895538638,79.89138384066615,265.53090696753486,0.6185255208243453
1.8684549016240979,315.67286468232794,0.6735737470765475,84.08819897444522,663.8885070553918,0.967469593061408
1.9149456649555159,333.4132434912238,0.6358362777164436,60.7553632996415,336.05735604318454,0.8772388140671421
1.775766941616972,425.41528075166605,1.3477255428817352,66.38313208037272,587.252221145608,0.8396026729941817
0.9276145658502281,497.17862744578605,1.2603198628983079,71.76876799072895,341.80435743942803,0.2096707653154308
1.880268417384727,172.9251520507425,0.9159010074748182,59.99752886576225,623.0389518313125,0.28634683054001847
0.8287467960740491,346.30742586668214,0.9668749833069215,69.5666955190427,657.8721430859032,0.7918311801567701
1.3334891878835706,315.59124993042883,1.2944900472245586,88.83912378532364,297.4105170446325,0.7358851448922823
1.4007483849216733,154.35204512752932,1.2374695360030719,80.17018622452866,316.2735455047049,0.30550371664405923
1.8008025212316066,476.59578036100083,1.1532920033031813,60.842612672740316,666.3799394700166,0.44033678533902465
1.7010310561447652,191.72528044828937,1.02925230396986,58.458509865323315,596.8169818667382,0.6555648604027532
1.756516275799863,195.89920380280196,1.0862579498716514,70.58028102517352,267.5035925134189,0.5350186754652424
1.8414811394688495,169.31936722068133,0.914686682635647,89.57828946146988,331.98977192696,0.4669860726923993
1.3712851045912708,230.16865352579356,1.0224776195221357,82.764890035179,435.4342973380396,0.118109958007374
1.7363028242206058,220.72651262179932,1.0317582365022262,65.25931942448395,638.8892599498774,0.446260836355732
0.8816397132865268,289.14633443539793,1.2918716914101547,55.91982479692249,317.97590557410365,0.9923202330211065
1.3334557073006466,413.7081577004119,0.7749232469869036,69.39511222179132,575.8630649639168,0.355098217476758
0.8361592098435694,171.7176910513916,0.7972973058516322,60.61880580579338,287.67145137110947,0.7001168601242534
1.898378078382313,494.1103040699146,0.7687500552732112,61.30983014353484,460.22603715816035,0.5156884122602875
1.950096538343505,280.63144614262234,1.06333421930889,60.68043559441301,578.0473279757118,0.7988282259386895
0.9007268723457954,392.64293242877005,1.1561261722770424,80.1862680833903,279.1210427686562,0.7533094809190054
1.4391519732893125,154.80204488430172,0.790802024707185,56.254449427327245,341.90742285883084,0.9455165830820367
1.190167527604243,296.3231660273468,1.141569225034056,74.76565034542365,606.3140854454967,0.6577234196315936
1.2110411415954536,150.82036476214734,1.102472900183744,81.33823093277773,323.5833496578832,0.9488112809941461
1.3408400736505817,216.18330943088665,0.8568625364508136,60.474319466594714,550.3910763991119,0.06071936126405916
0.9500791583054609,329.14017218852734,0.7838550745495869,86.25258540816134,538.9840092120087,0.4186751000491394
1.0169242385406951,364.03496877989994,1.3054447626646597,57.734705046743386,484.17718508029213,0.6817426442643182
1.4928423921535336,211.17143988853826,1.055735095712809,78.89471023984697,340.76974307109214,0.49069113156564614
0.822507091324986,448.08651104626097,1.1631193695452429,61.018756133941466,437.6230753478344,0.9335318185740611
1.519761226417041,225.60146620824182,1.340271056137302,83.21111263598664,529.7956513501856,0.1576945761899222
1.1827006253440033,196.33803686282292,0.7643180401006014,74.99892309611708,646.7759231762126,0.490608119250979
1.7986476977648018,283.3698051044697,0.8804434158330203,75.62220446682605,609.0348156774483,0.8590529944806807
1.5200078092744205,370.5714654643813,0.9475600442017177,67.1107881140954,523.3050946027535,0.7623001700152227
1.6497094408546062,545.5607265678993,0.7863156085730321,64.9141956419575,352.81193011163316,0.7953858109466376
0.9373102174855344,317.4862918540601,1.272336431801572,71.21623743478905,347.51471344232004,0.473173156995535
1.1190348376180264,320.39856689684433,0.6667224872742885,81.51998203106747,616.2492683552575,0.351659751209084
1.9960035307664439,173.73338804660867,0.7913275454709319,60.88769326474765,548.989945620053,0.5162142009223892
1.3203826962910685,456.32786926372137,0.7528273091189823,83.56943142820481,411.12723409001035,0.21705835183672598
1.2306382463890515,222.71320074441735,1.3627133829455071,71.79432645526319,687.1665614742019,0.6485240850959479
1.848626430772729,447.92142581815125,1.1018833296689847,70.82748883182526,650.3923498624063,0.7907212777286138
0.8396895306357619,514.2467510919765,1.1729721680493397,55.58094102557443,552.1802643515339,0.09036875937485399
1.4417280340113434,457.2883048365445,0.6867368804871563,59.34683394147781,416.1533712735693,0.6071002247873833
1.0523086565431092,406.98136816488596,0.7552084456095871,70.11904340095367,388.94046303793783,0.5839313995359504
1.2417833497445159,391.56651819545186,1.2479107771236952,89.3454455616597,672.7227150458186,0.2787821843453109
1.0397324862443935,331.45315696581616,1.054184686877855,63.755239562263746,449.55976998207154,0.9954538341368179
0.8453873114584494,207.8170780465508,0.6360972197382317,55.35894103304591,610.0077197194605,0.5097927936161956
1.299814560762268,461.5354436487009,1.0525358128947102,70.25457540551315,672.8749356662518,0.8902408127358249
1.7470436254341075,340.92890815703754,0.9803083494671458,55.55838958248152,471.4030134134922,0.20655776761488504
1.942345319152269,400.2583292542577,0.7229549590231387,66.76775313845647,543.8987824640394,0.7538710036073598
1.548623569532015,299.60609156537697,1.0743526658311828,67.39194916018478,288.81490040661726,0.09770661922280216
1.2666045108232658,230.28908787217372,0.7390541051323547,55.08235905526914,543.6616364174545,0.08675831099646342
1.7238263282567625,472.60338551530504,1.2491600849623992,82.28487849591409,346.78758825700595,0.20829306771362557
1.4062687801150653,286.95992222951605,1.0947914632330904,86.94980482934137,551.736366756065,0.7425339055548956
1.241144335868794,496.6720115885647,1.297049375968694,89.95661589020897,295.47049577701085,0.9970343824474621
1.0149076310635696,536.2899610090727,0.9397330104434276,72.80735585702291,472.84368640911924,0.8147534983086228
1.755355981204469,481.99541088281455,1.009536711505078,65.73166900026047,484.4576043084046,0.4361978956286934
1.4005109486204201,201.2552181163403,1.208467566691713,80.11161577030796,467.5837260730685,0.6507140403930445
1.9565644895732754,492.0043709429774,1.0370209525619076,80.7761997184083,590.5258686565295,0.48511768745820194
1.762291520418464,357.743130165293,1.0575873494121102,68.27159137899861,589.5342704302918,0.2624618142556659
1.3040193429707325,246.5646403590586,1.0426711899221233,74.79548501797774,567.8700325039472,0.6235566558751511
1.6890200490409488,187.26241345045827,0.9930523989912643,83.76196896890022,534.2337292979157,0.5390226142981155
1.3440697914224853,261.40393565196587,1.2445575929045205,61.621106136623645,656.976466247003,0.5470175871730797
0.8958388740971176,204.97083287048596,0.9881693133950649,55.71655170788928,509.03748037146437,0.08213301453501075
1.4200172618698625,160.2578328805731,1.3206356367354222,73.8893778548807,406.7446954960667,0.1386326442806055
1.8388743434409796,545.1057396456431,1.2468933168232343,78.25372808788073,276.63496630173967,0.5097006885661348
1.8265295822204195,482.6168993612105,1.1539520451512941,75.12405496785077,491.11672714688905,0.37154218288728513
1.4899602963679697,445.5797052387439,1.318926805248271,75.86855039789958,352.48397997015473,0.43650014281798843
1.25602824369782,227.20550847731153,1.0296746487369512,68.75825030111636,424.13314256729984,0.40224095074410676
0.8121207227724462,161.0945755803395,1.2574727469790643,77.80231546356688,272.47570474295566,0.7171948423312251
1.1736917347274152,344.08155302987643,0.7934584319712776,56.498390732634,538.3945059930215,0.1949892949438753
1.987770292769281,446.67777197452915,0.6583805111083018,60.29146247795334,649.0101741055411,0.943297388098618
1.6717892399515932,535.134945343905,1.1480005072475326,70.56829242635715,396.3134441171324,0.4809998779547407
1.6611062765900755,487.55347544126187,0.8412882401145219,88.00458330655637,612.1943323465166,0.3535769514555111
1.7133000683981132,507.40094239782303,1.1076837326292766,77.55721832885047,306.8371784872118,0.04075264472815354
1.544136060010333,245.46509909641122,0.6619154763514637,67.4347477727033,575.4121375222182,0.3680221003206132
1.5030303886100096,212.1304070493475,1.3645181995193605,71.02857273979805,285.8921051145237,0.6332399535106452
1.3443431064348976,249.1127080373487,1.0120917421819509,84.59720486540115,366.3839545931183,0.8013175881986245
1.3327207924036244,205.43178930334437,0.6076210038824097,73.98643848556807,412.10856533091714,0.7373653706780261
1.8450181465246385,469.3935294847169,0.9808615057307035,56.675339969581344,320.55478099900034,0.5817554885501387
1.2721475140361367,511.2172243863302,1.2317766693336192,69.59030222463278,333.02379582465903,0.4473643096066777
1.8083501408812659,272.9368105046882,1.29217526184308,68.58104376912645,564.5165471409294,0.5349397898803482
1.8052813107499244,500.7704731756337,0.9690091411779661,86.49614241268232,293.0955122563988,0.9625571453120213
1.7250778392098134,172.01407206356535,0.7007492009891352,65.6894159615421,670.2583621265372,0.9667778486089439
0.8451708798361355,420.9426158508707,1.3249359557096045,57.2642621329454,595.7632550722981,0.8072247963922802
0.9775666932843438,360.9972839583168,1.3849363138673663,67.41874419361922,410.53015559913115,0.18350043621606266
1.177646170623818,260.6973182479129,0.6505551276537976,56.53641620291778,532.9423671094651,0.9355373467081526
1.817040010711378,457.2804381365749,0.6624542453073391,84.13019646847619,573.7372315369932,0.6549300869959209
1.847911257627399,234.81891257869134,1.0524755797670515,75.65724140959631,517.5179171945385,0.48824354516237695
0.8498687532265906,316.45979497102246,1.0271203590695992,71.42816723019486,528.2157834001216,0.570204367946145
1.1896694637543186,433.9437344291532,1.0709237262222697,67.59457639076894,662.1860032377133,0.48689306600124393
1.8204610455656847,285.29159245674487,0.8536900916004113,69.61798640152199,646.4923087329971,0.4886368931172145
1.099631898842286,492.14407423589034,0.640274458580604,82.57443584037986,661.2122409732369,0.4425838846315249
1.9712039679165583,496.1708042558558,1.0642809146829364,61.30051624931435,648.3448900440601,0.8979301689833576
1.387164519891233,231.01216789120772,0.7211564559172648,57.50035669490682,558.427073514885,0.46672470578767805
1.924775227278092,326.15599546603175,0.8730072903807118,74.66037431484699,471.289935788575,0.23574058651125207
1.3145916732383154,322.80505731591126,1.0659593418454847,85.06171749575591,469.3226130247216,0.24417906918250917
1.188558712505156,314.01805412031825,0.7667892502665038,74.67828773597762,597.2026246256343,0.14897913594577497
1.2348922102506235,350.78885527451143,1.0339701960569991,82.86542615738067,665.7793952669603,0.5631946085750755
1.8611606990368077,179.74652563414767,1.1717745384437073,86.24656813943577,289.62677456394044,0.33832555959777416
1.196827263545999,498.0199981336762,0.6526243155356857,57.69107476529112,644.5717901656606,0.5858565439541668
1.6032154657516524,265.9659113412445,1.0955778676019579,75.62130576748848,632.3552799381024,0.9322418802323801
1.3638112185495015,150.72495738152475,1.0075474460014997,84.14649885546667,289.4155693417873,0.9565198028610183
1.930005426472217,424.0415730676043,0.6779547075550386,77.52389342396914,545.4462137349633,0.31968254284003
0.9912361664853693,410.18883350434953,1.1650762481406631,75.70385265172482,687.350610458009,0.23580576215928034
1.3143881961222106,543.2648853070505,0.8487117802383735,82.58264877494591,633.2458545253176,0.07423250905379078
0.9495605742837464,437.69888576297814,0.7458375142221598,79.75424034826001,278.2792112774457,0.28743288804605943
1.4937672103522268,283.0824432625113,0.8259643045161528,72.55679834061058,666.3340706055078,0.5161681516376543
1.2834790296056928,531.0470207193634,1.0369602181191087,56.54116866881378,327.88820724022196,0.6105555164323264
0.8731246789813,296.1383197049472,1.0640450141385698,76.46679840470435,282.6140853997432,0.11619687811475721
1.8198057317201037,478.497874363039,0.7357212038119307,62.461132816602316,352.52763115988364,0.2605861024053779
1.2506177394397267,284.26962769807426,1.34930936778226,63.89302308048017,467.45743660434397,0.06111708298188377
1.3923568891405567,169.4833253960798,0.8631548858343924,78.78403826717211,616.8513555715961,0.7806893245865435
1.2890160025802941,443.51394439774185,0.8146325183209422,70.85832495146407,370.2036185868188,0.2847578950481464
1.3863832141399595,290.0843723007463,0.7493782488159272,80.0872976012021,425.6134592643691,0.5777438895949136
0.819590237201721,285.5550796141143,0.6964217464056696,68.73955791639457,313.485200357894,0.4710129112655747
1.77855143516957,436.3406507466001,1.3856655325164684,85.451108463623,381.1980930360682,0.4878161121250477
1.1987696143353723,278.8151444280239,1.1397791637370325,69.94739082212907,655.9316294643725,0.6723749841951161
1.6693541173113724,197.20508168520982,1.229624585307807,72.2838191505122,556.3570743609521,0.42220213500657017
0.8778641544573581,311.8041007622422,0.9211895933898291,59.41945448574631,553.2658079405585,0.2648458904159208
1.4285903029977096,479.53761581953336,0.9316887050890895,72.62477707279885,362.42817230715616,0.4213618715711665
1.8905503664848848,202.0817952025841,1.3895133766987842,63.39300990414353,315.79680888239136,0.8272876988193737
1.277897642604425,371.7923103055348,0.7605522000245211,81.70432879843482,649.342671575112,0.570848773367438
1.0367108121008366,202.90371757748554,0.861545971531851,79.99156013619528,674.6409734474838,0.9770853181937418
0.9188973885381168,169.6731393757927,0.7561292320210032,55.554510638701394,274.11204976311245,0.7893062450952343
1.830905556185711,301.4839098261171,0.8260992154275034,72.28342435641491,488.57282652132176,0.8290900716053099
1.0865674728315409,413.15332653210595,1.1308593525902144,56.58879004886724,447.9189288863689,0.7870119236783808
1.9700853337983815,259.9949332785099,0.847133490361092,74.92484071817161,582.2815693224939,0.4534733910085269
1.0973873399934893,328.29245909496706,1.3004184384121176,86.55736244080296,385.807678566043,0.8074960749335968
1.37718919489136,346.53236989724905,0.6389204388524492,85.35091060401503,529.2598894887399,0.638197328506909
1.3495929581590005,486.5161125367585,0.8837769591003783,63.533528158538566,287.1622362839684,0.24116224176983914
0.874411543239809,477.5916833621406,1.2885656055996466,59.90398353266364,620.3293047918778,0.11306629284700181
1.4382073037809375,150.93888394036892,1.0971026984482326,82.68725664535125,357.4136792676504,0.5088735974629467
1.6071691756262445,315.5675976876677,1.216768417034284,74.11639632529969,391.26667391996824,0.5912524338373972
1.6905627959494622,412.43641278400787,0.8589167937173685,69.83402225407977,420.2093227324385,0.3624235591576349
1.427110107573115,490.95846822463767,0.8954438685464714,83.36741843018564,342.9771168535234,0.6370483496830668
1.775102198145623,169.55911332711713,1.3105830753551422,63.837902743281134,614.004110682808,0.16774668322700118
1.7025170022127007,401.2993273643666,1.19966255138919,62.8612919759105,280.90349781174444,0.81019689678013
1.0327691745046652,486.8077990264461,0.9074084876091033,76.4176161761863,670.0897611967035,0.4127657135205824
1.2819220182782083,252.0304082333497,0.7722865964697831,64.54048181913986,668.7666868445467,0.7314243257793082
0.9710982214504529,232.10253254666267,0.6850319849868499,69.93765693634185,622.3130414817083,0.8559185645479651
0.9601083845251058,337.1397550426411,1.2894623782863257,70.91850945064984,678.4655933495674,0.2540981032052585
1.6545528255478539,535.0318327094171,1.1581185235240472,62.17583226117041,592.5139187587193,0.5545194895822317
1.4365509588531018,427.15455780318206,1.0858736988087234,57.15896581506718,503.1619475456253,0.14249359230081182
1.521139770173723,319.7940185886854,1.2212702674392104,81.8337304957995,574.7297244211567,0.061727282597249036
1.678621139927107,158.34511997766688,1.3319915405722687,82.42555881262938,251.77757087564012,0.05924805249244844
1.1326819185940962,372.6903453751536,1.2092714078193096,75.94293519614833,558.4407915791587,0.9511538014991276
1.2816343503831868,289.5152007187663,0.9365274709755447,60.20133453272103,268.91210950800513,0.06389784894297874
1.528163706780345,224.2854568612146,0.7411761739278095,71.6674630706674,649.4426450583693,0.6110953934533006
0.9159547777020335,350.0592408808915,1.17105934312327,61.226477759337676,653.436687915046,0.07624353383902704
1.7996648974343086,286.55305358688196,0.7973770746117594,85.84457099733923,301.4440107334741,0.7203275840681977
1.2121395490266513,165.4898731167715,1.2260906959460969,79.4051017727482,555.8333877902965,0.49953744872764466
1.5905035808418075,440.2024080926673,0.8709844745259687,56.09818011900876,550.664689072929,0.2241898730318309
1.994677882228179,443.03316798500174,0.7254175464956307,55.058306822881065,474.1367489567849,0.6112426697376522
1.3704349344527786,397.53257990349016,0.8037176437197987,89.43163213818617,261.260638359157,0.3475294347814564
1.0580581391469186,486.3282613984926,0.8133105781306326,56.39464150542994,301.34657394982537,0.16848277512909235
1.0597200785382175,231.27261751240246,0.9030409897894769,85.30509055877114,546.6739932640985,0.7449742909560317
0.8724514594231766,264.48062064565227,0.8058323310985833,88.45354696675699,488.32806290083766,0.39413853119293296
1.7204987611957523,333.4623131506662,0.7804459991527121,65.78362975439843,270.81537992624976,0.47979513736670004
1.1521176081104327,174.07007359487187,0.913399110945996,73.90477961030027,482.9005385115189,0.05787715184665697
1.007270915043299,503.4183119632668,1.2944801675291284,77.65928582216385,632.1563867790298,0.5724489883465023
1.656435240578626,346.251443162606,0.6563646775310844,73.21493867898286,650.710842189699,0.5234570514249548
1.170963969696961,279.86529691098013,0.836992227433643,62.47264574659468,563.6444961169166,0.7535146813353524
1.5205627371972668,341.1853789452116,1.0498467294285814,75.34320904845667,548.189920932364,0.4885797622810233
1.3013914566024067,280.05192869449536,1.2995842343335773,64.05347951624546,596.0979843947173,0.8471519297627027
1.2009832756157242,264.50536817307386,0.8273054559916274,60.7757813647351,310.0362650181316,0.36105371343655146
1.3873155146467515,329.2073757028138,0.8789939380362592,72.69334210738344,335.587850112884,0.7522021222426251
1.1765518872466365,342.76186895402725,1.2383605618649467,68.01995889872097,468.5809024363589,0.25690022987903277
1.8446779029710205,323.33815734891107,0.8980141379412863,55.95934071470074,452.96019783893894,0.8659592643161984
0.887648365310149,369.17238128247914,1.2812430384375042,88.23872204832622,332.96237137999935,0.3648534577447354
0.8361843499362855,463.3516009139408,0.9642167274376274,56.38448157349275,555.2165087031053,0.7416700208728785
1.2876716328602233,172.90727666587247,1.0552772701413387,86.60345385588984,583.4887333341745,0.8081623107730285
1.007412361986779,474.6074746449962,1.0487047730443408,61.64077092185014,371.87973922021774,0.1808431006468652
1.69247174602745,241.41375694247253,0.6954449371197369,59.96518130166735,390.8216886470004,0.8052209990205991
1.224120692867775,250.83716662282703,0.8839540290567476,57.42073837766003,365.7985357829433,0.3038272560509347
1.1137252545945127,389.78659562672703,0.79326833419111,69.89966562579426,375.37161088485203,0.6032875047030187
1.2312577558433955,540.2685211103332,1.146416992888506,75.54018664503069,414.1025893240757,0.5311739151417759
